City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
262,Cap Malheureux,MU,2021-10-01 18:35:57,-19.9842,57.6142,73.47,69,67,7.0,broken clouds
263,Codrington,AU,2021-10-01 18:35:58,-38.2667,141.9667,54.81,92,95,7.67,overcast clouds
264,Tokur,RU,2021-10-01 18:35:58,53.1333,132.9,25.52,95,98,2.75,overcast clouds
265,Sitka,US,2021-10-01 18:33:43,57.0531,-135.33,49.89,81,90,13.8,moderate rain
266,Mana,GF,2021-10-01 18:35:59,5.6592,-53.7767,86.18,59,97,8.41,overcast clouds
267,Meulaboh,ID,2021-10-01 18:35:59,4.1363,96.1285,74.1,87,100,4.03,overcast clouds
268,Singaraja,ID,2021-10-01 18:35:59,-8.112,115.0882,77.97,77,96,5.68,overcast clouds
269,Katsuura,JP,2021-10-01 18:36:00,35.1333,140.3,64.51,78,2,6.24,clear sky
270,Saint George,US,2021-10-01 18:31:19,37.1041,-113.5841,77.63,22,1,3.0,clear sky
271,Santana,BR,2021-10-01 18:36:00,-0.0583,-51.1817,96.98,49,40,10.36,scattered clouds
272,Buta,CD,2021-10-01 18:36:01,2.7858,24.73,71.51,99,99,0.96,light rain
273,Saint Anthony,US,2021-10-01 18:36:01,45.0205,-93.218,79.11,71,75,1.01,broken clouds
274,Issoudun,FR,2021-10-01 18:36:01,47.0,1.8333,58.91,77,0,8.05,clear sky
275,Havoysund,NO,2021-10-01 18:36:02,70.9963,24.6622,48.43,72,47,22.62,scattered clouds
276,Trelew,AR,2021-10-01 18:35:12,-43.249,-65.3051,63.57,17,100,21.36,overcast clouds
277,Vredendal,ZA,2021-10-01 18:36:02,-31.6683,18.5012,57.22,84,0,16.31,clear sky
278,Anloga,GH,2021-10-01 18:36:03,5.7947,0.8973,80.82,82,98,9.66,overcast clouds
279,Nishihara,JP,2021-10-01 18:36:03,26.1842,127.7558,80.65,78,20,3.44,few clouds
280,Kismayo,SO,2021-10-01 18:36:04,-0.3582,42.5454,77.02,85,92,17.11,overcast clouds
281,Quelimane,MZ,2021-10-01 18:36:04,-17.8786,36.8883,75.15,83,0,10.36,clear sky
282,Poltsamaa,EE,2021-10-01 18:36:04,58.6525,25.9706,48.78,96,37,4.76,scattered clouds
283,Bodden Town,KY,2021-10-01 18:36:05,19.2833,-81.25,85.93,87,20,8.01,few clouds
284,Hay River,CA,2021-10-01 18:36:05,60.8156,-115.7999,49.98,57,40,12.66,scattered clouds
285,Avarua,CK,2021-10-01 18:36:06,-21.2078,-159.775,77.05,78,20,6.91,light rain
286,Takoradi,GH,2021-10-01 18:36:06,4.8845,-1.7554,77.4,88,99,6.91,overcast clouds
287,Olavarria,AR,2021-10-01 18:36:06,-36.8927,-60.3225,67.01,36,19,7.29,few clouds
288,Casper,US,2021-10-01 18:33:34,42.8666,-106.3131,64.72,28,1,4.0,clear sky
289,Mariental,NA,2021-10-01 18:36:07,-24.6333,17.9667,64.9,10,90,15.77,overcast clouds
290,Pecos,US,2021-10-01 18:34:58,31.4229,-103.4932,73.81,60,75,0.0,broken clouds
291,Lavrentiya,RU,2021-10-01 18:36:07,65.5833,-171.0,25.12,84,56,9.73,broken clouds
292,Pascagoula,US,2021-10-01 18:36:07,30.3658,-88.5561,89.06,60,40,10.36,scattered clouds
293,Tiznit,MA,2021-10-01 18:36:08,29.5833,-9.5,84.81,17,0,2.01,clear sky
294,Yar-Sale,RU,2021-10-01 18:36:08,66.8333,70.8333,32.99,89,100,17.78,overcast clouds
295,Healesville,AU,2021-10-01 18:36:09,-37.65,145.5167,58.01,99,100,0.54,light rain
296,Dhidhdhoo,MV,2021-10-01 18:36:09,6.8833,73.1,80.85,77,100,14.38,light rain
297,Vagur,FO,2021-10-01 18:36:09,61.4732,-6.8119,49.66,87,42,11.97,scattered clouds
298,Sola,VU,2021-10-01 18:36:10,-13.8833,167.55,79.72,79,100,22.55,heavy intensity rain
299,Shenxian,CN,2021-10-01 18:36:10,36.2411,115.6672,64.44,93,0,3.44,light rain
300,Guerrero Negro,MX,2021-10-01 18:36:10,27.9769,-114.0611,80.69,51,0,4.45,clear sky
301,Manta,EC,2021-10-01 18:36:11,-0.95,-80.7333,76.78,78,75,12.66,broken clouds
302,Sadiqabad,PK,2021-10-01 18:36:11,28.3062,70.1307,90.66,47,79,13.06,broken clouds
303,Vidim,RU,2021-10-01 18:36:12,56.4088,103.1106,30.79,79,36,1.97,scattered clouds
304,Moerai,PF,2021-10-01 18:36:12,-22.4333,-151.3333,75.74,78,8,14.88,light rain
305,Port Hedland,AU,2021-10-01 18:36:13,-20.3167,118.5667,73.45,73,0,14.97,clear sky
306,Waspan,NI,2021-10-01 18:36:13,14.7419,-83.9717,89.28,68,35,5.28,scattered clouds
307,Rafaela,AR,2021-10-01 18:36:14,-31.2503,-61.4867,82.06,18,0,5.01,clear sky
308,Pryazha,RU,2021-10-01 18:36:14,61.6926,33.6216,40.23,83,100,3.67,overcast clouds
309,Teya,RU,2021-10-01 18:36:14,60.3778,92.6267,34.09,97,100,3.04,overcast clouds
310,Haines Junction,CA,2021-10-01 18:36:15,60.7522,-137.5108,35.55,93,100,6.91,moderate rain
311,Ixtapa,MX,2021-10-01 18:36:15,20.7,-105.2,88.23,66,40,4.61,scattered clouds
312,Margate,GB,2021-10-01 18:36:15,51.3813,1.3862,55.69,92,2,1.01,clear sky
313,Xining,CN,2021-10-01 18:36:16,36.6167,101.7667,53.04,42,89,2.82,overcast clouds
314,Beaverlodge,CA,2021-10-01 18:36:16,55.2166,-119.4361,52.95,31,1,20.07,clear sky
315,Hirara,JP,2021-10-01 18:36:17,24.8,125.2833,79.99,66,9,6.98,clear sky
316,Kalabo,ZM,2021-10-01 18:36:17,-14.97,22.6814,78.42,38,88,6.35,overcast clouds
317,Bako,ET,2021-10-01 18:36:17,5.7833,36.5667,67.42,74,88,4.05,light rain
318,Pisco,PE,2021-10-01 18:31:55,-13.7,-76.2167,68.02,77,20,11.5,few clouds
319,Neuquen,AR,2021-10-01 18:36:18,-38.9516,-68.0591,71.49,18,0,16.11,clear sky
320,Suoyarvi,RU,2021-10-01 18:33:12,62.0833,32.35,43.5,87,100,4.74,overcast clouds
321,Kangaatsiaq,GL,2021-10-01 18:36:18,68.3065,-53.4641,33.58,67,6,5.64,clear sky
322,Avondale,US,2021-10-01 18:35:09,33.4356,-112.3496,88.61,28,20,5.75,few clouds
323,Plon,DE,2021-10-01 18:32:03,54.1667,10.4167,60.64,72,100,11.27,overcast clouds
324,Alofi,NU,2021-10-01 18:34:28,-19.0595,-169.9187,75.09,78,100,11.5,overcast clouds
325,Khandyga,RU,2021-10-01 18:36:19,62.6667,135.6,31.96,97,100,2.84,light snow
326,Bandarbeyla,SO,2021-10-01 18:36:19,9.4942,50.8122,78.89,83,100,27.51,overcast clouds
327,Mount Gambier,AU,2021-10-01 18:31:59,-37.8333,140.7667,53.51,100,90,8.05,mist
328,Canico,PT,2021-10-01 18:36:19,32.6333,-16.85,75.13,64,20,25.32,few clouds
329,Camapua,BR,2021-10-01 18:36:20,-19.5314,-54.0439,101.1,22,29,11.1,scattered clouds
330,Bathsheba,BB,2021-10-01 18:33:16,13.2167,-59.5167,90.21,66,40,19.57,scattered clouds
331,Maraa,BR,2021-10-01 18:36:20,-1.8333,-65.3667,83.66,74,100,1.03,moderate rain
332,Bayji,IQ,2021-10-01 18:36:20,34.9311,43.487,84.38,20,0,6.11,clear sky
333,Luohe,CN,2021-10-01 18:36:21,33.5717,114.0353,71.73,92,40,1.25,light rain
334,Komsomolskiy,UZ,2021-10-01 18:36:21,40.4272,71.7189,63.32,42,90,2.3,overcast clouds
335,Rong Kwang,TH,2021-10-01 18:36:22,18.339,100.3174,78.01,97,100,1.36,overcast clouds
336,General Pico,AR,2021-10-01 18:33:14,-35.6566,-63.7568,69.8,29,0,5.41,clear sky
337,Raymond Terrace,AU,2021-10-01 18:36:22,-32.75,151.75,59.34,100,6,3.44,clear sky
338,Eskil,TR,2021-10-01 18:36:22,38.4017,33.4131,57.33,41,1,5.59,clear sky
339,Hyeres,FR,2021-10-01 18:36:23,43.1167,6.1167,73.69,75,0,6.91,clear sky
340,Raton,US,2021-10-01 18:36:23,36.9034,-104.4391,53.06,89,90,8.05,overcast clouds
341,Resistencia,AR,2021-10-01 18:34:34,-27.4606,-58.9839,77.05,69,40,10.36,light rain
342,Clarksburg,US,2021-10-01 18:36:24,39.2807,-80.3445,73.78,41,1,3.44,clear sky
343,Ninghai,CN,2021-10-01 18:36:24,29.2892,121.4247,69.48,88,0,2.21,clear sky
344,Rathdrum,US,2021-10-01 18:36:24,47.8137,-116.892,60.22,70,1,1.01,clear sky
345,Kahului,US,2021-10-01 18:36:25,20.8947,-156.47,80.96,68,20,16.11,few clouds
346,Petropavlovsk-Kamchatskiy,RU,2021-10-01 18:36:25,53.0452,158.6483,50.59,100,90,8.95,overcast clouds
347,Atambua,ID,2021-10-01 18:36:25,-9.1061,124.8925,73.15,83,100,1.54,overcast clouds
348,Plouzane,FR,2021-10-01 18:36:26,48.3833,-4.6167,56.08,79,0,2.3,clear sky
349,Nalut,LY,2021-10-01 18:36:26,30.3333,10.85,76.12,35,0,10.18,clear sky
350,Broome,US,2021-10-01 18:32:34,42.2506,-75.833,64.71,62,90,3.0,overcast clouds
351,Yulara,AU,2021-10-01 18:36:26,-25.2406,130.9889,60.64,31,0,0.0,clear sky
352,Innisfail,AU,2021-10-01 18:33:47,-17.5333,146.0333,71.37,90,87,3.0,overcast clouds
353,Tonekabon,IR,2021-10-01 18:36:27,36.8163,50.8738,64.35,82,96,2.91,overcast clouds
354,Timberlake,US,2021-10-01 18:36:27,37.3207,-79.2575,75.02,56,20,1.99,few clouds
355,Alto Araguaia,BR,2021-10-01 18:36:27,-17.3147,-53.2153,87.44,38,85,4.81,overcast clouds
356,San Quintin,MX,2021-10-01 18:36:28,30.4833,-115.95,78.62,51,0,11.74,clear sky
357,Muros,ES,2021-10-01 18:36:28,42.7762,-9.0603,68.16,92,100,1.28,overcast clouds
358,Coquimbo,CL,2021-10-01 18:33:16,-29.9533,-71.3436,64.13,59,0,16.11,clear sky
359,Viedma,AR,2021-10-01 18:36:29,-40.8135,-62.9967,67.44,19,17,9.28,few clouds
360,Holme,DK,2021-10-01 18:36:29,56.1138,10.1725,55.71,91,100,18.25,moderate rain
361,Praia Da Vitoria,PT,2021-10-01 18:36:29,38.7333,-27.0667,75.76,83,40,4.65,scattered clouds
362,Ngunguru,NZ,2021-10-01 18:36:30,-35.6167,174.5,44.17,79,17,3.18,few clouds
363,Bontang,ID,2021-10-01 18:36:30,0.1333,117.5,77.0,88,100,1.48,moderate rain
364,Namatanai,PG,2021-10-01 18:36:31,-3.6667,152.4333,79.83,78,91,2.13,overcast clouds
365,Bell Ville,AR,2021-10-01 18:36:31,-32.6259,-62.6887,77.81,19,0,7.0,clear sky
366,Hofn,IS,2021-10-01 18:33:08,64.2539,-15.2082,51.82,62,75,9.22,broken clouds
367,Acapulco,MX,2021-10-01 18:36:32,16.8634,-99.8901,87.62,62,20,4.61,few clouds
368,Sovetskiy,RU,2021-10-01 18:36:32,61.3614,63.5842,31.55,74,41,5.32,scattered clouds
369,Patti,IN,2021-10-01 18:36:33,31.2808,74.8572,84.15,62,3,3.87,clear sky
370,Sungairaya,ID,2021-10-01 18:36:33,0.7,108.9,74.82,91,100,12.75,overcast clouds
371,Constitucion,CL,2021-10-01 18:31:44,-35.3333,-72.4167,57.7,61,4,12.01,clear sky
372,Wattegama,LK,2021-10-01 18:36:34,6.7989,81.4808,72.52,93,100,1.16,overcast clouds
373,Mao,ES,2021-10-01 18:36:34,39.8885,4.2658,68.56,94,20,4.61,few clouds
374,Alekseyevka,RU,2021-10-01 18:36:34,50.6309,38.6903,46.94,64,10,4.23,clear sky
375,Saldanha,ZA,2021-10-01 18:36:35,-33.0117,17.9442,59.05,81,2,23.22,clear sky
376,Buritama,BR,2021-10-01 18:36:35,-21.0661,-50.1472,99.99,22,22,10.8,light rain
377,Killybegs,IE,2021-10-01 18:36:35,54.6333,-8.45,48.45,74,94,21.72,overcast clouds
378,Luena,AO,2021-10-01 18:36:36,-11.7833,19.9167,67.93,69,100,4.23,overcast clouds
379,Baykit,RU,2021-10-01 18:36:36,61.67,96.37,37.24,99,100,2.04,light rain
380,Svetlogorsk,BY,2021-10-01 18:36:37,52.6333,29.7333,44.64,71,6,7.05,clear sky
381,Kalmunai,LK,2021-10-01 18:36:37,7.4167,81.8167,75.56,88,100,6.35,overcast clouds
382,Ust-Tsilma,RU,2021-10-01 18:36:37,65.441,52.1498,33.85,93,14,2.15,few clouds
383,Sapernoye,RU,2021-10-01 18:36:38,60.7167,29.9505,50.2,82,100,4.9,overcast clouds
384,Grand-Lahou,CI,2021-10-01 18:36:38,5.1367,-5.0242,77.36,89,43,5.21,scattered clouds
385,Faya,SA,2021-10-01 18:33:21,18.3851,42.4509,66.31,58,39,1.74,scattered clouds
386,Chaozhou,CN,2021-10-01 18:36:39,23.6651,116.6379,80.46,93,95,2.15,overcast clouds
387,Khorramshahr,IR,2021-10-01 18:34:20,30.4397,48.1664,91.36,15,0,9.22,clear sky
388,Makakilo City,US,2021-10-01 18:36:39,21.3469,-158.0858,79.61,65,1,8.05,clear sky
389,Gamba,GA,2021-10-01 18:36:40,-2.65,10.0,75.67,85,100,4.7,overcast clouds
390,Safaga,EG,2021-10-01 18:36:40,26.7292,33.9365,84.15,44,0,13.78,clear sky
391,Okha,RU,2021-10-01 18:32:08,53.5739,142.9478,42.87,76,0,10.92,clear sky
392,Verkhnyaya Inta,RU,2021-10-01 18:36:41,65.9811,60.3094,35.53,75,100,6.15,overcast clouds
393,Brae,GB,2021-10-01 18:36:41,60.3964,-1.353,51.71,86,98,30.89,overcast clouds
394,Shirochanka,RU,2021-10-01 18:36:42,46.6497,38.3978,52.0,38,6,17.43,clear sky
395,Inta,RU,2021-10-01 18:36:42,66.0317,60.1659,36.16,73,100,6.69,overcast clouds
396,Sobolevo,RU,2021-10-01 18:36:43,54.4299,31.8996,42.48,84,14,5.93,few clouds
397,Ontario,US,2021-10-01 18:36:43,34.0633,-117.6509,92.82,11,1,5.01,clear sky
398,Quatre Cocos,MU,2021-10-01 18:33:57,-20.2078,57.7625,73.09,70,90,14.0,overcast clouds
399,Baruun-Urt,MN,2021-10-01 18:36:44,46.6806,113.2792,37.09,53,5,5.41,clear sky
400,Changqing,CN,2021-10-01 18:36:44,36.5575,116.7272,65.26,92,2,2.42,light rain
401,Bismarck,US,2021-10-01 18:36:44,46.8083,-100.7837,73.87,72,90,3.44,overcast clouds
402,Guaruja,BR,2021-10-01 18:36:45,-23.9931,-46.2564,78.4,57,40,1.14,moderate rain
403,Corn Island,NI,2021-10-01 18:36:45,12.1694,-83.0418,82.62,75,21,11.5,few clouds
404,Mega,ET,2021-10-01 18:36:45,4.05,38.3,66.18,57,100,14.27,overcast clouds
405,Mollendo,PE,2021-10-01 18:36:46,-17.0231,-72.0147,67.1,73,29,10.94,scattered clouds
406,Los Llanos De Aridane,ES,2021-10-01 18:36:46,28.6585,-17.9182,73.15,78,75,13.8,volcanic ash
407,Boa Vista,BR,2021-10-01 18:36:46,2.8197,-60.6733,93.18,43,75,11.5,broken clouds
408,Gushikawa,JP,2021-10-01 18:36:47,26.3544,127.8686,80.6,85,1,0.0,clear sky
409,Olga,RU,2021-10-01 18:36:47,43.7444,135.2892,44.47,91,0,6.11,clear sky
410,Husavik,IS,2021-10-01 18:36:47,66.0449,-17.3389,44.51,99,100,17.22,overcast clouds
411,Parfenyevo,RU,2021-10-01 18:36:48,58.484,43.4088,44.87,84,100,3.98,overcast clouds
412,Wanlaweyn,SO,2021-10-01 18:36:48,2.6185,44.8938,77.34,79,83,18.07,broken clouds
413,Poronaysk,RU,2021-10-01 18:36:49,49.2167,143.1167,46.92,71,58,2.55,broken clouds
414,Labuhan,ID,2021-10-01 18:36:49,-6.8844,112.2051,78.13,75,93,6.46,overcast clouds
415,Saint-Philippe,RE,2021-10-01 18:36:49,-21.3585,55.7679,71.19,76,45,11.59,scattered clouds
416,Tomatlan,MX,2021-10-01 18:36:50,19.9333,-105.25,86.38,69,100,4.18,overcast clouds
417,Gillette,US,2021-10-01 18:36:50,44.2911,-105.5022,65.8,35,1,5.75,clear sky
418,Pacifica,US,2021-10-01 18:36:50,37.6138,-122.4869,87.35,65,1,1.01,clear sky
419,El Molino,CO,2021-10-01 18:36:51,10.6523,-72.924,89.13,59,67,3.85,broken clouds
420,Kenai,US,2021-10-01 18:36:51,60.5544,-151.2583,43.14,68,20,3.44,few clouds
421,Tamiahua,MX,2021-10-01 18:36:51,21.2667,-97.45,85.77,75,81,12.57,broken clouds
422,Kijang,KR,2021-10-01 18:36:52,35.2442,129.2139,67.73,78,0,1.34,clear sky
423,Bandundu,CD,2021-10-01 18:36:52,-3.3167,17.3667,79.2,72,63,3.96,broken clouds
424,Oranjemund,NA,2021-10-01 18:36:52,-28.55,16.4333,57.49,93,46,13.53,light rain
425,Sao Jose Da Coroa Grande,BR,2021-10-01 18:36:53,-8.8978,-35.1478,79.14,78,18,9.98,few clouds
426,Cartagena,CO,2021-10-01 18:34:06,10.3997,-75.5144,85.62,74,75,4.61,broken clouds
427,Chapais,CA,2021-10-01 18:36:53,49.7834,-74.8492,53.38,39,5,7.09,clear sky
428,Nuevo Progreso,MX,2021-10-01 18:36:54,23.1667,-97.95,92.59,65,73,1.01,broken clouds
429,Tarakan,ID,2021-10-01 18:32:17,3.3,117.6333,76.5,94,75,2.3,broken clouds
430,Greenville,US,2021-10-01 18:36:54,35.6127,-77.3663,79.21,58,85,4.92,overcast clouds
431,Solnechnyy,RU,2021-10-01 18:36:54,50.7214,136.6319,37.85,69,1,3.65,clear sky
432,Narsaq,GL,2021-10-01 18:36:55,60.9167,-46.05,41.22,45,0,2.26,clear sky
433,Gavrilovka Vtoraya,RU,2021-10-01 18:36:55,52.877,42.7663,46.71,77,98,5.21,overcast clouds
434,Saint-Joseph,RE,2021-10-01 18:36:56,-21.3667,55.6167,70.18,76,41,10.89,scattered clouds
435,Derzhavinsk,KZ,2021-10-01 18:36:56,51.1,66.3167,38.89,84,83,8.63,broken clouds
436,Darhan,MN,2021-10-01 18:36:56,49.4867,105.9228,44.51,67,100,3.85,moderate rain
437,Novyy Urengoy,RU,2021-10-01 18:36:57,66.0833,76.6333,30.33,87,100,17.63,overcast clouds
438,Camargo,MX,2021-10-01 18:36:57,27.6667,-105.1667,79.07,40,0,5.12,clear sky
439,Aksay,RU,2021-10-01 18:36:57,47.26,39.87,48.42,37,0,11.01,clear sky
440,Srednekolymsk,RU,2021-10-01 18:33:32,67.45,153.6833,23.76,95,100,6.42,light snow
441,Praia,CV,2021-10-01 18:36:58,14.9215,-23.5087,84.74,61,20,13.8,few clouds
442,Chumikan,RU,2021-10-01 18:36:58,54.7183,135.315,38.93,78,10,19.86,clear sky
443,Tulun,RU,2021-10-01 18:36:59,54.5611,100.5792,34.61,97,100,12.73,light rain
444,Natal,BR,2021-10-01 18:36:59,-5.795,-35.2094,84.85,70,40,16.11,scattered clouds
445,Yerbogachen,RU,2021-10-01 18:36:59,61.2767,108.0108,35.37,66,100,2.68,overcast clouds
446,North Aurora,US,2021-10-01 18:35:51,41.8061,-88.3273,87.57,53,20,1.99,few clouds
447,Nara,JP,2021-10-01 18:37:00,34.6851,135.8049,71.26,63,6,6.53,clear sky
448,Kudahuvadhoo,MV,2021-10-01 18:37:00,2.6708,72.8944,82.8,71,48,10.2,scattered clouds
449,Fortuna,US,2021-10-01 18:32:49,40.5982,-124.1573,66.92,84,40,1.99,scattered clouds
450,Oxapampa,PE,2021-10-01 18:37:00,-10.5775,-75.4017,72.79,65,66,5.21,broken clouds
451,Hithadhoo,MV,2021-10-01 18:32:27,-0.6,73.0833,82.6,70,60,7.31,broken clouds
452,Sur,OM,2021-10-01 18:37:01,22.5667,59.5289,85.28,72,100,6.71,overcast clouds
453,Port Shepstone,ZA,2021-10-01 18:37:01,-30.7414,30.455,66.06,96,100,6.58,heavy intensity rain
454,Cullen,GB,2021-10-01 18:37:02,57.6904,-2.8182,51.44,72,100,15.01,overcast clouds
455,Amalapuram,IN,2021-10-01 18:37:02,16.5833,82.0167,78.94,90,29,2.77,scattered clouds
456,Hervey Bay,AU,2021-10-01 18:37:03,-25.2986,152.8535,61.03,82,0,6.46,clear sky
457,Neya,RU,2021-10-01 18:37:04,58.2972,43.8681,45.46,81,100,4.03,overcast clouds
458,Weinan,CN,2021-10-01 18:37:04,34.5036,109.5089,65.89,76,0,2.57,clear sky
459,Deputatskiy,RU,2021-10-01 18:37:04,69.3,139.9,7.68,91,13,1.72,few clouds
460,Kirakira,SB,2021-10-01 18:37:05,-10.4544,161.9205,78.44,84,99,1.5,overcast clouds
461,Fort Nelson,CA,2021-10-01 18:37:05,58.8053,-122.7002,36.99,100,40,4.61,scattered clouds
462,Ozernovskiy,RU,2021-10-01 18:37:06,51.5,156.5167,51.58,89,100,12.01,overcast clouds
463,Thinadhoo,MV,2021-10-01 18:37:06,0.5333,72.9333,82.6,69,100,8.59,overcast clouds
464,Abha,SA,2021-10-01 18:37:07,18.2164,42.5053,66.02,82,20,0.0,few clouds
465,Vondrozo,MG,2021-10-01 18:37:07,-22.8167,47.2833,62.83,86,0,4.14,clear sky
466,Amahai,ID,2021-10-01 18:37:07,-3.3333,128.9167,76.6,87,80,2.68,broken clouds
467,College,US,2021-10-01 18:37:08,64.8569,-147.8028,32.2,82,75,0.0,broken clouds
468,Libertador General San Martin,AR,2021-10-01 18:37:08,-23.8064,-64.7876,73.98,51,100,6.44,overcast clouds
469,San Cristobal,VE,2021-10-01 18:37:08,7.7669,-72.225,82.58,44,32,6.82,scattered clouds
470,Padang,ID,2021-10-01 18:37:09,-0.9492,100.3543,75.25,79,100,3.65,moderate rain
471,Safranbolu,TR,2021-10-01 18:37:09,41.2508,32.6942,49.46,86,68,1.9,broken clouds
472,Port Hardy,CA,2021-10-01 18:37:10,50.6996,-127.4199,50.18,87,90,4.61,overcast clouds
473,Khani,GE,2021-10-01 18:37:10,41.9563,42.9566,49.57,94,100,4.14,overcast clouds
474,Vila Velha,BR,2021-10-01 18:37:10,-20.3297,-40.2925,80.55,69,20,14.97,few clouds
475,The Valley,AI,2021-10-01 18:37:11,18.217,-63.0578,89.46,79,20,13.8,few clouds
476,Kimbe,PG,2021-10-01 18:37:11,-5.5502,150.1429,75.15,94,100,2.15,overcast clouds
477,Lillooet,CA,2021-10-01 18:37:12,50.6856,-121.942,59.72,52,18,3.42,few clouds
478,Marawi,PH,2021-10-01 18:37:12,7.9986,124.2928,64.65,93,98,2.35,overcast clouds
479,Longyearbyen,SJ,2021-10-01 18:37:12,78.2186,15.6401,35.44,87,75,5.75,broken clouds
480,Mbandaka,CD,2021-10-01 18:37:13,0.0487,18.2603,74.26,72,100,3.49,overcast clouds
481,Mechetinskaya,RU,2021-10-01 18:37:13,46.7713,40.456,48.0,51,6,3.13,clear sky
482,Caravelas,BR,2021-10-01 18:37:14,-17.7125,-39.2481,79.92,64,0,10.96,clear sky
483,Boali,CF,2021-10-01 18:37:14,4.8005,18.1275,82.27,91,100,1.7,overcast clouds
484,Salamiyah,SY,2021-10-01 18:37:14,35.0113,37.0532,75.2,40,0,3.71,clear sky
485,Maldonado,UY,2021-10-01 18:37:15,-34.6667,-54.9167,61.99,59,0,10.4,clear sky
486,Geraldton,AU,2021-10-01 18:37:15,-28.7667,114.6,61.21,63,75,12.66,broken clouds
487,Rawson,AR,2021-10-01 18:37:15,-43.3002,-65.1023,58.95,29,100,22.64,overcast clouds
488,Awbari,LY,2021-10-01 18:37:16,26.5921,12.7805,78.15,32,53,7.0,broken clouds
489,Save,BJ,2021-10-01 18:37:16,8.0425,2.486,77.02,88,100,2.26,light rain
490,Antofagasta,CL,2021-10-01 18:36:03,-23.65,-70.4,61.88,73,27,11.54,scattered clouds
491,Westport,US,2021-10-01 18:37:16,41.1415,-73.3579,69.76,54,75,1.01,broken clouds
492,Klaksvik,FO,2021-10-01 18:37:17,62.2266,-6.589,50.92,95,92,20.0,overcast clouds
493,Severobaykalsk,RU,2021-10-01 18:37:17,55.65,109.3167,32.13,68,83,4.85,broken clouds
494,Ugoofaaru,MV,2021-10-01 18:37:17,5.6667,73.0,81.34,77,100,12.71,moderate rain
495,Galeana,MX,2021-10-01 18:37:18,24.8333,-100.0667,68.77,74,69,7.02,broken clouds
496,Nizwa,OM,2021-10-01 18:37:18,22.9333,57.5333,86.31,47,100,4.68,overcast clouds
497,Blue Springs,US,2021-10-01 18:35:00,39.0169,-94.2816,77.09,79,100,1.99,overcast clouds
498,Drumheller,CA,2021-10-01 18:37:19,51.4617,-112.7101,64.27,29,6,10.36,clear sky
499,Miri,MY,2021-10-01 18:37:19,4.4148,114.0089,78.94,94,40,4.61,moderate rain
500,Mitchell,US,2021-10-01 18:37:19,43.7094,-98.0298,67.73,99,90,5.75,overcast clouds
501,Ginda,IN,2021-10-01 18:37:20,30.6945,78.4932,60.75,94,33,2.15,scattered clouds
502,Manggar,ID,2021-10-01 18:37:20,-2.8833,108.2667,79.27,77,100,6.06,overcast clouds
503,Beaufort,MY,2021-10-01 18:37:20,5.3473,115.7455,75.36,96,100,1.79,overcast clouds
504,Nueva Gerona,CU,2021-10-01 18:37:21,21.8833,-82.8,85.44,62,11,9.73,few clouds
505,Luderitz,NA,2021-10-01 18:37:21,-26.6481,15.1594,57.47,88,0,16.31,clear sky
506,Puurmani,EE,2021-10-01 18:37:21,58.5738,26.2878,49.01,96,35,4.5,scattered clouds
507,Borzya,RU,2021-10-01 18:37:22,50.3833,116.5167,30.51,68,6,2.98,clear sky
508,Thanh Hoa,VN,2021-10-01 18:37:22,19.8,105.7667,79.52,85,100,3.62,overcast clouds
509,Shache,CN,2021-10-01 18:37:22,38.4167,77.2406,71.76,17,0,8.25,clear sky
510,Baghdad,IQ,2021-10-01 18:34:15,33.3406,44.4009,80.51,32,0,3.44,clear sky
511,Mabai,CN,2021-10-01 18:37:23,23.0128,104.4508,61.3,99,91,0.47,overcast clouds
512,Novaya Igirma,RU,2021-10-01 18:37:23,57.1334,103.9112,30.88,78,100,1.45,overcast clouds
513,Bella Vista,US,2021-10-01 18:33:24,36.4295,-94.2316,81.12,78,90,1.01,overcast clouds
514,Nizhnyaya Omka,RU,2021-10-01 18:37:24,55.4338,74.9426,33.42,90,100,12.01,overcast clouds
515,Araceli,PH,2021-10-01 18:37:24,10.5529,119.9913,81.9,79,100,4.21,overcast clouds
516,Charters Towers,AU,2021-10-01 18:37:24,-20.1,146.2667,66.18,80,3,3.06,clear sky
517,Ternate,ID,2021-10-01 18:37:25,0.8,127.4,79.38,83,100,2.8,light rain
518,Monrovia,LR,2021-10-01 18:37:25,6.3005,-10.7969,82.17,84,42,8.72,light rain
519,Crotone,IT,2021-10-01 18:37:25,39.0851,17.1178,73.35,73,20,5.75,few clouds
520,Puerto Madryn,AR,2021-10-01 18:34:13,-42.7692,-65.0385,59.43,31,100,20.0,overcast clouds
521,Carballo,ES,2021-10-01 18:37:26,43.213,-8.691,67.08,91,94,2.93,overcast clouds
522,Vao,NC,2021-10-01 18:37:26,-22.6667,167.4833,70.95,90,100,25.61,light rain
523,Bermeo,ES,2021-10-01 18:37:26,43.4209,-2.7215,69.69,82,80,6.38,broken clouds
524,Sinnamary,GF,2021-10-01 18:37:27,5.3833,-52.95,86.11,60,39,7.72,scattered clouds
525,Kondoa,TZ,2021-10-01 18:37:27,-4.9,35.7833,68.0,54,1,10.2,clear sky
526,San Fernando,PH,2021-10-01 18:37:12,15.0286,120.6898,82.42,93,100,2.98,overcast clouds
